time,symbol,timeframe,open,high,low,close,volume
2025-01-06T04:00:00+00:00,XAUUSD,M5,2602.14,2603.14,2601.14,2602.3399999999997,103
2025-01-06T04:05:00+00:00,XAUUSD,M5,2602.1699999999996,2603.1699999999996,2601.1699999999996,2602.3699999999994,104
2025-01-06T04:10:00+00:00,XAUUSD,M5,2600.8,2601.8,2599.8,2601.0,100
2025-01-06T04:15:00+00:00,XAUUSD,M5,2600.8300000000004,2601.8300000000004,2599.8300000000004,2601.03,101
2025-01-06T04:20:00+00:00,XAUUSD,M5,2602.2599999999998,2603.2599999999998,2601.2599999999998,2602.4599999999996,102
2025-01-06T04:25:00+00:00,XAUUSD,M5,2602.29,2603.29,2601.29,2602.49,103
2025-01-06T04:30:00+00:00,XAUUSD,M5,2600.92,2601.92,2599.92,2601.12,104
2025-01-06T04:35:00+00:00,XAUUSD,M5,2600.9500000000003,2601.9500000000003,2599.9500000000003,2601.15,100
2025-01-06T04:40:00+00:00,XAUUSD,M5,2602.3799999999997,2603.3799999999997,2601.3799999999997,2602.5799999999995,101
2025-01-06T04:45:00+00:00,XAUUSD,M5,2602.41,2603.41,2601.41,2602.6099999999997,102
2025-01-06T04:50:00+00:00,XAUUSD,M5,2601.04,2602.04,2600.04,2601.24,103
2025-01-06T04:55:00+00:00,XAUUSD,M5,2601.07,2602.07,2600.07,2601.27,104
2025-01-06T05:00:00+00:00,XAUUSD,M5,2602.5,2603.5,2601.5,2602.7,100
2025-01-06T05:05:00+00:00,XAUUSD,M5,2602.5299999999997,2603.5299999999997,2601.5299999999997,2602.7299999999996,101
2025-01-06T05:10:00+00:00,XAUUSD,M5,2601.1600000000003,2602.1600000000003,2600.1600000000003,2601.36,102
2025-01-06T05:15:00+00:00,XAUUSD,M5,2601.19,2602.19,2600.19,2601.39,103
2025-01-06T05:20:00+00:00,XAUUSD,M5,2602.62,2603.62,2601.62,2602.8199999999997,104
2025-01-06T05:25:00+00:00,XAUUSD,M5,2602.6499999999996,2603.6499999999996,2601.6499999999996,2602.8499999999995,100
2025-01-06T05:30:00+00:00,XAUUSD,M5,2601.28,2602.28,2600.28,2601.48,101
2025-01-06T05:35:00+00:00,XAUUSD,M5,2601.3100000000004,2602.3100000000004,2600.3100000000004,2601.51,102
2025-01-06T05:40:00+00:00,XAUUSD,M5,2602.74,2603.74,2601.74,2602.9399999999996,103
2025-01-06T05:45:00+00:00,XAUUSD,M5,2602.77,2603.77,2601.77,2602.97,104
2025-01-06T05:50:00+00:00,XAUUSD,M5,2601.4,2602.4,2600.4,2601.6,100
2025-01-06T05:55:00+00:00,XAUUSD,M5,2601.4300000000003,2602.4300000000003,2600.4300000000003,2601.63,101
2025-01-06T06:00:00+00:00,XAUUSD,M5,2602.8599999999997,2603.8599999999997,2601.8599999999997,2603.0599999999995,102
2025-01-06T06:05:00+00:00,XAUUSD,M5,2602.89,2603.89,2601.89,2603.0899999999997,103
2025-01-06T06:10:00+00:00,XAUUSD,M5,2601.52,2602.52,2600.52,2601.72,104
2025-01-06T06:15:00+00:00,XAUUSD,M5,2601.55,2602.55,2600.55,2601.75,100
2025-01-06T06:20:00+00:00,XAUUSD,M5,2602.98,2603.98,2601.98,2603.18,101
2025-01-06T06:25:00+00:00,XAUUSD,M5,2603.0099999999998,2604.0099999999998,2602.0099999999998,2603.2099999999996,102
2025-01-06T06:30:00+00:00,XAUUSD,M5,2601.6400000000003,2602.6400000000003,2600.6400000000003,2601.84,103
2025-01-06T06:35:00+00:00,XAUUSD,M5,2601.67,2602.67,2600.67,2601.87,104
2025-01-06T06:40:00+00:00,XAUUSD,M5,2603.1,2604.1,2602.1,2603.2999999999997,100
2025-01-06T06:45:00+00:00,XAUUSD,M5,2603.1299999999997,2604.1299999999997,2602.1299999999997,2603.3299999999995,101
2025-01-06T06:50:00+00:00,XAUUSD,M5,2601.76,2602.76,2600.76,2601.96,102
2025-01-06T06:55:00+00:00,XAUUSD,M5,2601.79,2602.79,2600.79,2601.99,103
2025-01-06T07:00:00+00:00,XAUUSD,M5,2603.22,2604.22,2602.22,2603.4199999999996,104
2025-01-06T07:05:00+00:00,XAUUSD,M5,2603.25,2604.25,2602.25,2603.45,100
2025-01-06T07:10:00+00:00,XAUUSD,M5,2601.88,2602.88,2600.88,2602.08,101
2025-01-06T07:15:00+00:00,XAUUSD,M5,2601.9100000000003,2602.9100000000003,2600.9100000000003,2602.11,102
2025-01-06T07:20:00+00:00,XAUUSD,M5,2603.3399999999997,2604.3399999999997,2602.3399999999997,2603.5399999999995,103
2025-01-06T07:25:00+00:00,XAUUSD,M5,2603.37,2604.37,2602.37,2603.5699999999997,104
2025-01-06T07:30:00+00:00,XAUUSD,M5,2602.0,2603.0,2601.0,2602.2,100
2025-01-06T07:35:00+00:00,XAUUSD,M5,2602.03,2603.03,2601.03,2602.23,101
2025-01-06T07:40:00+00:00,XAUUSD,M5,2603.46,2604.46,2602.46,2603.66,102
2025-01-06T07:45:00+00:00,XAUUSD,M5,2603.49,2604.49,2602.49,2603.6899999999996,103
2025-01-06T07:50:00+00:00,XAUUSD,M5,2602.1200000000003,2603.1200000000003,2601.1200000000003,2602.32,104
2025-01-06T07:55:00+00:00,XAUUSD,M5,2602.15,2603.15,2601.15,2602.35,100
2025-01-06T08:00:00+00:00,XAUUSD,M5,2603.58,2604.58,2602.58,2603.7799999999997,101
2025-01-06T08:05:00+00:00,XAUUSD,M5,2603.6099999999997,2604.6099999999997,2602.6099999999997,2603.8099999999995,102
2025-01-06T08:10:00+00:00,XAUUSD,M5,2602.2400000000002,2603.2400000000002,2601.2400000000002,2602.44,103
2025-01-06T08:15:00+00:00,XAUUSD,M5,2602.27,2603.27,2601.27,2602.47,104
2025-01-06T08:20:00+00:00,XAUUSD,M5,2603.7,2604.7,2602.7,2603.8999999999996,100
2025-01-06T08:25:00+00:00,XAUUSD,M5,2603.73,2604.73,2602.73,2603.93,101
2025-01-06T08:30:00+00:00,XAUUSD,M5,2602.36,2603.36,2601.36,2602.56,102
2025-01-06T08:35:00+00:00,XAUUSD,M5,2602.3900000000003,2603.3900000000003,2601.3900000000003,2602.59,103
2025-01-06T08:40:00+00:00,XAUUSD,M5,2603.8199999999997,2604.8199999999997,2602.8199999999997,2604.0199999999995,104
2025-01-06T08:45:00+00:00,XAUUSD,M5,2603.85,2604.85,2602.85,2604.0499999999997,100
2025-01-06T08:50:00+00:00,XAUUSD,M5,2602.48,2603.48,2601.48,2602.68,101
2025-01-06T08:55:00+00:00,XAUUSD,M5,2602.51,2603.51,2601.51,2602.71,102
2025-01-06T09:00:00+00:00,XAUUSD,M5,2603.9399999999996,2604.9399999999996,2602.9399999999996,2604.1399999999994,103
2025-01-06T09:05:00+00:00,XAUUSD,M5,2603.97,2604.97,2602.97,2604.1699999999996,104
2025-01-06T09:10:00+00:00,XAUUSD,M5,2602.6000000000004,2603.6000000000004,2601.6000000000004,2602.8,100
2025-01-06T09:15:00+00:00,XAUUSD,M5,2602.63,2603.63,2601.63,2602.83,101
2025-01-06T09:20:00+00:00,XAUUSD,M5,2604.06,2605.06,2603.06,2604.2599999999998,102
2025-01-06T09:25:00+00:00,XAUUSD,M5,2604.0899999999997,2605.0899999999997,2603.0899999999997,2604.2899999999995,103
2025-01-06T09:30:00+00:00,XAUUSD,M5,2602.7200000000003,2603.7200000000003,2601.7200000000003,2602.92,104
2025-01-06T09:35:00+00:00,XAUUSD,M5,2602.75,2603.75,2601.75,2602.95,100
2025-01-06T09:40:00+00:00,XAUUSD,M5,2604.18,2605.18,2603.18,2604.3799999999997,101
2025-01-06T09:45:00+00:00,XAUUSD,M5,2604.21,2605.21,2603.21,2604.41,102
2025-01-06T09:50:00+00:00,XAUUSD,M5,2602.84,2603.84,2601.84,2603.04,103
2025-01-06T09:55:00+00:00,XAUUSD,M5,2602.8700000000003,2603.8700000000003,2601.8700000000003,2603.07,104
2025-01-06T10:00:00+00:00,XAUUSD,M5,2604.2999999999997,2605.2999999999997,2603.2999999999997,2604.4999999999995,100
2025-01-06T10:05:00+00:00,XAUUSD,M5,2604.33,2605.33,2603.33,2604.5299999999997,101
2025-01-06T10:10:00+00:00,XAUUSD,M5,2602.96,2603.96,2601.96,2603.16,102
2025-01-06T10:15:00+00:00,XAUUSD,M5,2602.9900000000002,2603.9900000000002,2601.9900000000002,2603.19,103
2025-01-06T10:20:00+00:00,XAUUSD,M5,2604.4199999999996,2605.4199999999996,2603.4199999999996,2604.6199999999994,104
2025-01-06T10:25:00+00:00,XAUUSD,M5,2604.45,2605.45,2603.45,2604.6499999999996,100
2025-01-06T10:30:00+00:00,XAUUSD,M5,2603.0800000000004,2604.0800000000004,2602.0800000000004,2603.28,101
2025-01-06T10:35:00+00:00,XAUUSD,M5,2603.11,2604.11,2602.11,2603.31,102
2025-01-06T10:40:00+00:00,XAUUSD,M5,2604.54,2605.54,2603.54,2604.74,103
2025-01-06T10:45:00+00:00,XAUUSD,M5,2604.5699999999997,2605.5699999999997,2603.5699999999997,2604.7699999999995,104
2025-01-06T10:50:00+00:00,XAUUSD,M5,2603.2000000000003,2604.2000000000003,2602.2000000000003,2603.4,100
2025-01-06T10:55:00+00:00,XAUUSD,M5,2603.23,2604.23,2602.23,2603.43,101
2025-01-06T11:00:00+00:00,XAUUSD,M5,2604.66,2605.66,2603.66,2604.8599999999997,102
2025-01-06T11:05:00+00:00,XAUUSD,M5,2604.6899999999996,2605.6899999999996,2603.6899999999996,2604.8899999999994,103
2025-01-06T11:10:00+00:00,XAUUSD,M5,2603.32,2604.32,2602.32,2603.52,104
2025-01-06T11:15:00+00:00,XAUUSD,M5,2603.3500000000004,2604.3500000000004,2602.3500000000004,2603.55,100
2025-01-06T11:20:00+00:00,XAUUSD,M5,2604.7799999999997,2605.7799999999997,2603.7799999999997,2604.9799999999996,101
2025-01-06T11:25:00+00:00,XAUUSD,M5,2604.81,2605.81,2603.81,2605.0099999999998,102
2025-01-06T11:30:00+00:00,XAUUSD,M5,2603.44,2604.44,2602.44,2603.64,103
2025-01-06T11:35:00+00:00,XAUUSD,M5,2603.4700000000003,2604.4700000000003,2602.4700000000003,2603.67,104
2025-01-06T11:40:00+00:00,XAUUSD,M5,2604.8999999999996,2605.8999999999996,2603.8999999999996,2605.0999999999995,100
2025-01-06T11:45:00+00:00,XAUUSD,M5,2604.93,2605.93,2603.93,2605.1299999999997,101
2025-01-06T11:50:00+00:00,XAUUSD,M5,2603.5600000000004,2604.5600000000004,2602.5600000000004,2603.76,102
2025-01-06T11:55:00+00:00,XAUUSD,M5,2603.59,2604.59,2602.59,2603.79,103
2025-01-06T12:00:00+00:00,XAUUSD,M5,2605.02,2606.02,2604.02,2605.22,104
2025-01-06T12:05:00+00:00,XAUUSD,M5,2605.0499999999997,2606.0499999999997,2604.0499999999997,2605.2499999999995,100
2025-01-06T12:10:00+00:00,XAUUSD,M5,2603.6800000000003,2604.6800000000003,2602.6800000000003,2603.88,101
2025-01-06T12:15:00+00:00,XAUUSD,M5,2603.71,2604.71,2602.71,2603.91,102
2025-01-06T12:20:00+00:00,XAUUSD,M5,2605.14,2606.14,2604.14,2605.3399999999997,103
2025-01-06T12:25:00+00:00,XAUUSD,M5,2605.1699999999996,2606.1699999999996,2604.1699999999996,2605.3699999999994,104
2025-01-06T12:30:00+00:00,XAUUSD,M5,2603.8,2604.8,2602.8,2604.0,100
2025-01-06T12:35:00+00:00,XAUUSD,M5,2603.8300000000004,2604.8300000000004,2602.8300000000004,2604.03,101
2025-01-06T12:40:00+00:00,XAUUSD,M5,2605.2599999999998,2606.2599999999998,2604.2599999999998,2605.4599999999996,102
2025-01-06T12:45:00+00:00,XAUUSD,M5,2605.29,2606.29,2604.29,2605.49,103
2025-01-06T12:50:00+00:00,XAUUSD,M5,2603.92,2604.92,2602.92,2604.12,104
2025-01-06T12:55:00+00:00,XAUUSD,M5,2603.9500000000003,2604.9500000000003,2602.9500000000003,2604.15,100
2025-01-06T13:00:00+00:00,XAUUSD,M5,2605.3799999999997,2606.3799999999997,2604.3799999999997,2605.5799999999995,101
2025-01-06T13:05:00+00:00,XAUUSD,M5,2605.41,2606.41,2604.41,2605.6099999999997,102
2025-01-06T13:10:00+00:00,XAUUSD,M5,2604.04,2605.04,2603.04,2604.24,103
2025-01-06T13:15:00+00:00,XAUUSD,M5,2604.07,2605.07,2603.07,2604.27,104
2025-01-06T13:20:00+00:00,XAUUSD,M5,2605.5,2606.5,2604.5,2605.7,100
2025-01-06T13:25:00+00:00,XAUUSD,M5,2605.5299999999997,2606.5299999999997,2604.5299999999997,2605.7299999999996,101
2025-01-06T13:30:00+00:00,XAUUSD,M5,2604.1600000000003,2605.1600000000003,2603.1600000000003,2604.36,102
2025-01-06T13:35:00+00:00,XAUUSD,M5,2604.19,2605.19,2603.19,2604.39,103
2025-01-06T13:40:00+00:00,XAUUSD,M5,2605.62,2606.62,2604.62,2605.8199999999997,104
2025-01-06T13:45:00+00:00,XAUUSD,M5,2605.6499999999996,2606.6499999999996,2604.6499999999996,2605.8499999999995,100
2025-01-06T13:50:00+00:00,XAUUSD,M5,2604.28,2605.28,2603.28,2604.48,101
2025-01-06T13:55:00+00:00,XAUUSD,M5,2604.3100000000004,2605.3100000000004,2603.3100000000004,2604.51,102
2025-01-06T14:00:00+00:00,XAUUSD,M5,2605.74,2606.74,2604.74,2605.9399999999996,103
2025-01-06T14:05:00+00:00,XAUUSD,M5,2605.77,2606.77,2604.77,2605.97,104
2025-01-06T14:10:00+00:00,XAUUSD,M5,2604.4,2605.4,2603.4,2604.6,100
2025-01-06T14:15:00+00:00,XAUUSD,M5,2604.4300000000003,2605.4300000000003,2603.4300000000003,2604.63,101
2025-01-06T14:20:00+00:00,XAUUSD,M5,2605.8599999999997,2606.8599999999997,2604.8599999999997,2606.0599999999995,102
2025-01-06T14:25:00+00:00,XAUUSD,M5,2605.89,2606.89,2604.89,2606.0899999999997,103
2025-01-06T14:30:00+00:00,XAUUSD,M5,2604.52,2605.52,2603.52,2604.72,104
2025-01-06T14:35:00+00:00,XAUUSD,M5,2604.55,2605.55,2603.55,2604.75,100
2025-01-06T14:40:00+00:00,XAUUSD,M5,2605.98,2606.98,2604.98,2606.18,101
2025-01-06T14:45:00+00:00,XAUUSD,M5,2606.0099999999998,2607.0099999999998,2605.0099999999998,2606.2099999999996,102
2025-01-06T14:50:00+00:00,XAUUSD,M5,2604.6400000000003,2605.6400000000003,2603.6400000000003,2604.84,103
2025-01-06T14:55:00+00:00,XAUUSD,M5,2604.67,2605.67,2603.67,2604.87,104
2025-01-06T15:00:00+00:00,XAUUSD,M5,2606.1,2607.1,2605.1,2606.2999999999997,100
2025-01-06T15:05:00+00:00,XAUUSD,M5,2606.1299999999997,2607.1299999999997,2605.1299999999997,2606.3299999999995,101
2025-01-06T15:10:00+00:00,XAUUSD,M5,2604.76,2605.76,2603.76,2604.96,102
2025-01-06T15:15:00+00:00,XAUUSD,M5,2604.79,2605.79,2603.79,2604.99,103
2025-01-06T15:20:00+00:00,XAUUSD,M5,2606.22,2607.22,2605.22,2606.4199999999996,104
2025-01-06T15:25:00+00:00,XAUUSD,M5,2606.25,2607.25,2605.25,2606.45,100
2025-01-06T15:30:00+00:00,XAUUSD,M5,2604.88,2605.88,2603.88,2605.08,101
2025-01-06T15:35:00+00:00,XAUUSD,M5,2604.9100000000003,2605.9100000000003,2603.9100000000003,2605.11,102
2025-01-06T15:40:00+00:00,XAUUSD,M5,2606.3399999999997,2607.3399999999997,2605.3399999999997,2606.5399999999995,103
2025-01-06T15:45:00+00:00,XAUUSD,M5,2606.37,2607.37,2605.37,2606.5699999999997,104
2025-01-06T15:50:00+00:00,XAUUSD,M5,2605.0,2606.0,2604.0,2605.2,100
2025-01-06T15:55:00+00:00,XAUUSD,M5,2605.03,2606.03,2604.03,2605.23,101
2025-01-06T16:00:00+00:00,XAUUSD,M5,2606.46,2607.46,2605.46,2606.66,102
2025-01-06T16:05:00+00:00,XAUUSD,M5,2606.49,2607.49,2605.49,2606.6899999999996,103
2025-01-06T16:10:00+00:00,XAUUSD,M5,2605.1200000000003,2606.1200000000003,2604.1200000000003,2605.32,104
2025-01-06T16:15:00+00:00,XAUUSD,M5,2605.15,2606.15,2604.15,2605.35,100
2025-01-06T16:20:00+00:00,XAUUSD,M5,2606.58,2607.58,2605.58,2606.7799999999997,101
2025-01-06T16:25:00+00:00,XAUUSD,M5,2606.6099999999997,2607.6099999999997,2605.6099999999997,2606.8099999999995,102
2025-01-06T16:30:00+00:00,XAUUSD,M5,2605.2400000000002,2606.2400000000002,2604.2400000000002,2605.44,103
2025-01-06T16:35:00+00:00,XAUUSD,M5,2605.27,2606.27,2604.27,2605.47,104
2025-01-06T16:40:00+00:00,XAUUSD,M5,2606.7,2607.7,2605.7,2606.8999999999996,100
2025-01-06T16:45:00+00:00,XAUUSD,M5,2606.73,2607.73,2605.73,2606.93,101
2025-01-06T16:50:00+00:00,XAUUSD,M5,2605.36,2606.36,2604.36,2605.56,102
2025-01-06T16:55:00+00:00,XAUUSD,M5,2605.3900000000003,2606.3900000000003,2604.3900000000003,2605.59,103
2025-01-06T17:00:00+00:00,XAUUSD,M5,2606.8199999999997,2607.8199999999997,2605.8199999999997,2607.0199999999995,104
2025-01-06T17:05:00+00:00,XAUUSD,M5,2606.85,2607.85,2605.85,2607.0499999999997,100
2025-01-06T17:10:00+00:00,XAUUSD,M5,2605.48,2606.48,2604.48,2605.68,101
2025-01-06T17:15:00+00:00,XAUUSD,M5,2605.51,2606.51,2604.51,2605.71,102
2025-01-06T17:20:00+00:00,XAUUSD,M5,2606.9399999999996,2607.9399999999996,2605.9399999999996,2607.1399999999994,103
2025-01-06T17:25:00+00:00,XAUUSD,M5,2606.97,2607.97,2605.97,2607.1699999999996,104
2025-01-06T17:30:00+00:00,XAUUSD,M5,2605.6000000000004,2606.6000000000004,2604.6000000000004,2605.8,100
2025-01-06T17:35:00+00:00,XAUUSD,M5,2605.63,2606.63,2604.63,2605.83,101
2025-01-06T17:40:00+00:00,XAUUSD,M5,2607.06,2608.06,2606.06,2607.2599999999998,102
2025-01-06T17:45:00+00:00,XAUUSD,M5,2607.0899999999997,2608.0899999999997,2606.0899999999997,2607.2899999999995,103
2025-01-06T17:50:00+00:00,XAUUSD,M5,2605.7200000000003,2606.7200000000003,2604.7200000000003,2605.92,104
2025-01-06T17:55:00+00:00,XAUUSD,M5,2605.75,2606.75,2604.75,2605.95,100
2025-01-06T18:00:00+00:00,XAUUSD,M5,2607.18,2608.18,2606.18,2607.3799999999997,101
2025-01-06T18:05:00+00:00,XAUUSD,M5,2607.21,2608.21,2606.21,2607.41,102
2025-01-06T18:10:00+00:00,XAUUSD,M5,2605.84,2606.84,2604.84,2606.04,103
2025-01-06T18:15:00+00:00,XAUUSD,M5,2605.8700000000003,2606.8700000000003,2604.8700000000003,2606.07,104
2025-01-06T18:20:00+00:00,XAUUSD,M5,2607.2999999999997,2608.2999999999997,2606.2999999999997,2607.4999999999995,100
2025-01-06T18:25:00+00:00,XAUUSD,M5,2607.33,2608.33,2606.33,2607.5299999999997,101
2025-01-06T18:30:00+00:00,XAUUSD,M5,2605.96,2606.96,2604.96,2606.16,102
2025-01-06T18:35:00+00:00,XAUUSD,M5,2605.9900000000002,2606.9900000000002,2604.9900000000002,2606.19,103
2025-01-06T18:40:00+00:00,XAUUSD,M5,2607.4199999999996,2608.4199999999996,2606.4199999999996,2607.6199999999994,104
2025-01-06T18:45:00+00:00,XAUUSD,M5,2607.45,2608.45,2606.45,2607.6499999999996,100
2025-01-06T18:50:00+00:00,XAUUSD,M5,2606.0800000000004,2607.0800000000004,2605.0800000000004,2606.28,101
2025-01-06T18:55:00+00:00,XAUUSD,M5,2606.11,2607.11,2605.11,2606.31,102
2025-01-06T19:00:00+00:00,XAUUSD,M5,2607.54,2608.54,2606.54,2607.74,103
2025-01-06T19:05:00+00:00,XAUUSD,M5,2607.5699999999997,2608.5699999999997,2606.5699999999997,2607.7699999999995,104
2025-01-06T19:10:00+00:00,XAUUSD,M5,2606.2000000000003,2607.2000000000003,2605.2000000000003,2606.4,100
2025-01-06T19:15:00+00:00,XAUUSD,M5,2606.23,2607.23,2605.23,2606.43,101
2025-01-06T19:20:00+00:00,XAUUSD,M5,2607.66,2608.66,2606.66,2607.8599999999997,102
2025-01-06T19:25:00+00:00,XAUUSD,M5,2607.6899999999996,2608.6899999999996,2606.6899999999996,2607.8899999999994,103
2025-01-06T19:30:00+00:00,XAUUSD,M5,2606.32,2607.32,2605.32,2606.52,104
2025-01-06T19:35:00+00:00,XAUUSD,M5,2606.3500000000004,2607.3500000000004,2605.3500000000004,2606.55,100
2025-01-06T19:40:00+00:00,XAUUSD,M5,2607.7799999999997,2608.7799999999997,2606.7799999999997,2607.9799999999996,101
2025-01-06T19:45:00+00:00,XAUUSD,M5,2607.81,2608.81,2606.81,2608.0099999999998,102
2025-01-06T19:50:00+00:00,XAUUSD,M5,2606.44,2607.44,2605.44,2606.64,103
2025-01-06T19:55:00+00:00,XAUUSD,M5,2606.4700000000003,2607.4700000000003,2605.4700000000003,2606.67,104
2025-01-06T20:00:00+00:00,XAUUSD,M5,2607.8999999999996,2608.8999999999996,2606.8999999999996,2608.0999999999995,100
2025-01-06T20:05:00+00:00,XAUUSD,M5,2607.93,2608.93,2606.93,2608.1299999999997,101
2025-01-06T20:10:00+00:00,XAUUSD,M5,2606.5600000000004,2607.5600000000004,2605.5600000000004,2606.76,102
2025-01-06T20:15:00+00:00,XAUUSD,M5,2606.59,2607.59,2605.59,2606.79,103
2025-01-06T20:20:00+00:00,XAUUSD,M5,2608.02,2609.02,2607.02,2608.22,104
2025-01-06T20:25:00+00:00,XAUUSD,M5,2608.0499999999997,2609.0499999999997,2607.0499999999997,2608.2499999999995,100
2025-01-06T20:30:00+00:00,XAUUSD,M5,2606.6800000000003,2607.6800000000003,2605.6800000000003,2606.88,101
2025-01-06T20:35:00+00:00,XAUUSD,M5,2606.71,2607.71,2605.71,2606.91,102
2025-01-06T20:40:00+00:00,XAUUSD,M5,2608.14,2609.14,2607.14,2608.3399999999997,103
2025-01-06T20:45:00+00:00,XAUUSD,M5,2608.1699999999996,2609.1699999999996,2607.1699999999996,2608.3699999999994,104
2025-01-06T20:50:00+00:00,XAUUSD,M5,2606.8,2607.8,2605.8,2607.0,100
